nodo_id,distro_linux,uso_cpu_pct,uso_ram_gb,temperatura_c,fallo_sistema
SRV-06469,Fedora,22.6,31.0,78.3,0
SRV-06470,CachyOS,36.6,20.6,90.0,0
SRV-06471,,28.1,27.0,,0
SRV-06472,Ubuntu,10.8,48.1,94.4,0
SRV-06473,Ubuntu,9.6,48.2,67.1,1
SRV-06474,Arch,13.2,59.0,71.3,0
SRV-06475,Ubuntu,80.2,19.6,30.5,1
SRV-06476,Arch,62.5,55.2,83.0,0
SRV-06477,Arch,43.7,63.9,NaN,1
SRV-06478,Ubuntu,9.5,7.8,32.3,0
SRV-06479,Arch,63.5,9.3,48.5,0
SRV-06480,CachyOS,5.4,56.4,47.1,1
SRV-06481,CachyOS,72.5,23.0,61.5,0
SRV-06482,CachyOS,48.1,32.2,65.7,1
SRV-06483,Ubuntu,32.1,28.7,71.7,0
SRV-06484,Ubuntu,31.6,31.4,74.0,1
SRV-06485,CachyOS,16.9,19.5,37.7,0
SRV-06486,CachyOS,67.0,58.0,57.9,0
SRV-06487,Fedora,886.1,4.4,64.2,1
SRV-06488,Arch,58.0,52.1,84.4,0
SRV-06489,Fedora,51.2,6.9,92.8,1
SRV-06490,,82.5,63.0,NaN,1
SRV-06491,Fedora,61.8,7.6,63.9,1
SRV-06492,Ubuntu,49.1,47.4,45.7,0
SRV-06493,Fedora,83.5,32.2,72.0,1
SRV-06494,Arch,62.8,24.7,52.1,0
SRV-06495,Arch,17.8,23.5,54.1,1
SRV-06496,CachyOS,33.5,33.6,38.9,0
SRV-06497,Arch,81.1,4.3,65.2,1
SRV-06498,Ubuntu,52.0,53.6,68.2,1
SRV-06499,Ubuntu,83.6,61.8,43.3,1
SRV-06500,Arch,72.7,40.7,92.2,1
SRV-06501,Fedora,52.1,36.9,77.3,0
SRV-06502,CachyOS,39.1,40.4,420.8,1
SRV-06503,CachyOS,96.6,8.7,59.4,1
SRV-06504,Ubuntu,36.4,59.9,32.2,1
SRV-06505,Arch,86.9,39.4,271.0,1
SRV-06506,Ubuntu,93.0,54.7,NaN,1
SRV-06507,Fedora,24.4,38.8,59.6,1
SRV-06508,Ubuntu,51.5,12.8,54.6,0
SRV-06509,Ubuntu,63.6,45.6,84.6,1
SRV-06510,Arch,12.0,NaN,69.6,1
SRV-06511,Arch,31.4,24.0,86.9,1
SRV-06512,,93.0,20.8,76.3,0
SRV-06513,Arch,12.6,NaN,68.0,1
SRV-06514,CachyOS,91.9,49.5,NaN,1
SRV-06515,CachyOS,63.6,7.0,32.7,1
SRV-06516,Ubuntu,9.9,45.2,39.9,0
SRV-06517,Ubuntu,66.7,41.1,70.8,0
SRV-06518,CachyOS,9.9,33.1,64.8,0
SRV-06519,Arch,83.9,9.7,70.7,1
SRV-06520,Ubuntu,7.7,22.7,55.9,0
SRV-06521,Arch,19.6,56.7,NaN,0
SRV-06522,Arch,16.3,5.4,48.5,0
SRV-06523,Arch,NaN,49.1,91.8,1
SRV-06524,Fedora,656.6,45.5,72.8,1
SRV-06525,Arch,28.3,22.2,94.7,0
SRV-06526,Fedora,77.8,9.9,,0
SRV-06527,Ubuntu,39.2,21.1,29.6,1
SRV-06528,Ubuntu,72.3,NaN,90.8,1
SRV-06529,Fedora,61.5,33.7,70.9,1
SRV-06530,Arch,8.0,14.6,36.1,1
SRV-06531,CachyOS,32.5,9.3,41.4,0
SRV-06532,Fedora,,24.2,90.2,1
SRV-06533,Ubuntu,,NaN,41.8,1
SRV-06534,Arch,49.5,52.3,63.1,0
SRV-06535,Fedora,97.1,6.5,28.7,0
SRV-06536,Arch,,21.8,88.5,1
SRV-06537,Ubuntu,49.8,4.3,34.6,0
SRV-06538,CachyOS,25.8,49.5,33.1,0
SRV-06539,CachyOS,31.6,9.7,61.3,1
SRV-06540,CachyOS,63.3,2.2,35.7,0
SRV-06541,Ubuntu,56.5,62.9,86.1,1
SRV-06542,CachyOS,29.7,7.8,45.3,1
SRV-06543,Arch,74.0,28.1,48.7,0
SRV-06544,Fedora,45.2,47.8,86.3,0
SRV-06545,Ubuntu,28.1,4.9,69.3,1
SRV-06546,CachyOS,64.0,25.3,80.9,0
SRV-06547,Ubuntu,4.1,52.4,29.0,0
SRV-06548,Fedora,40.4,29.2,36.3,1
SRV-06549,CachyOS,8.1,49.0,92.3,1
SRV-06550,Fedora,32.7,59.9,92.4,0
SRV-06551,CachyOS,86.5,29.1,62.5,0
SRV-06552,CachyOS,31.1,52.8,70.4,1
SRV-06553,Fedora,,44.9,31.0,1
SRV-06554,CachyOS,9.1,63.4,31.4,0
SRV-06555,Fedora,53.9,4.1,48.4,0
SRV-06556,Arch,17.7,54.7,61.0,1
SRV-06557,Fedora,35.8,32.2,30.1,1
SRV-06558,Fedora,61.0,34.8,59.0,0
SRV-06559,Arch,27.7,33.6,32.8,1
SRV-06560,Fedora,92.8,35.8,64.0,1
SRV-06561,,NaN,43.3,71.8,1
SRV-06562,Ubuntu,33.2,47.6,28.2,1
SRV-06563,CachyOS,25.5,11.5,89.1,0
SRV-06564,Ubuntu,82.5,57.1,39.9,1
SRV-06565,CachyOS,77.8,19.7,66.2,0
SRV-06566,Arch,67.8,12.7,42.7,1
SRV-06567,,26.2,56.1,86.3,0
SRV-06568,Arch,78.4,14.4,71.5,0
SRV-06569,Ubuntu,10.5,15.0,32.3,1
SRV-06570,CachyOS,87.1,17.2,259.4,0
SRV-06571,Fedora,58.3,5.3,39.5,1
SRV-06572,Arch,92.8,8.4,76.1,1
SRV-06573,Ubuntu,88.9,45.7,86.6,0
SRV-06574,CachyOS,38.2,28.2,34.8,1
SRV-06575,Arch,78.6,6.1,75.7,1
SRV-06576,Fedora,4.5,14.9,55.4,1
SRV-06577,CachyOS,27.1,49.7,81.6,0
SRV-06578,CachyOS,59.3,4.7,47.1,1
SRV-06579,Ubuntu,83.9,54.6,44.5,0
SRV-06580,Ubuntu,41.8,11.6,90.3,0
SRV-06581,CachyOS,48.1,17.0,77.9,1
SRV-06582,CachyOS,52.0,55.4,84.9,0
SRV-06583,Ubuntu,64.6,35.4,63.0,0
SRV-06584,CachyOS,45.7,2.7,28.0,0
SRV-06585,Fedora,72.7,7.5,72.8,1
SRV-06586,Fedora,66.3,NaN,65.1,1
SRV-06587,Ubuntu,13.5,6.5,33.9,1
SRV-06588,CachyOS,77.6,46.6,92.7,1
SRV-06589,Ubuntu,64.5,63.3,350.6,0
SRV-06590,Arch,14.0,10.4,62.2,1
SRV-06591,Arch,63.3,51.2,77.8,1
SRV-06592,CachyOS,91.2,9.5,30.8,0
SRV-06593,Ubuntu,29.9,1.8,37.7,1
SRV-06594,Ubuntu,13.3,16.8,86.2,0
SRV-06595,Arch,57.3,54.2,NaN,0
SRV-06596,Fedora,28.6,42.6,48.5,0
SRV-06597,Ubuntu,NaN,46.9,83.2,1
SRV-06598,Ubuntu,10.4,35.9,83.9,1
SRV-06599,CachyOS,8.8,59.9,418.3,1
SRV-06600,Ubuntu,21.1,53.9,38.2,1
SRV-06601,Fedora,44.3,19.1,58.0,0
SRV-06602,Arch,37.3,33.2,87.5,0
SRV-06603,Arch,93.2,17.6,77.5,1
SRV-06604,Fedora,69.3,59.8,59.0,0
SRV-06605,Ubuntu,39.2,55.2,79.0,0
SRV-06606,CachyOS,44.7,22.0,31.0,1
SRV-06607,CachyOS,29.0,53.5,50.1,1
SRV-06608,Arch,76.9,6.8,47.4,1
SRV-06609,CachyOS,97.6,7.4,63.5,0
SRV-06610,Fedora,59.9,13.9,76.3,1
SRV-06611,Arch,79.8,9.9,60.1,0
SRV-06612,CachyOS,28.8,3.2,54.1,0
SRV-06613,Fedora,16.6,50.5,92.6,1
SRV-06614,CachyOS,57.2,8.2,,0
SRV-06615,Ubuntu,24.4,47.5,73.4,0
SRV-06616,Ubuntu,13.6,17.4,59.3,0
SRV-06617,Ubuntu,16.1,22.0,59.7,1
SRV-06618,CachyOS,32.1,13.2,37.5,1
SRV-06619,Fedora,91.7,55.2,92.0,1
SRV-06620,Arch,9.8,32.2,228.4,1
SRV-06621,Fedora,28.4,19.4,86.3,0
SRV-06622,Ubuntu,18.9,18.2,47.7,0
SRV-06623,Arch,725.9,54.4,58.5,0
SRV-06624,CachyOS,40.8,59.9,94.6,0
SRV-06625,Ubuntu,84.5,34.8,65.4,0
SRV-06626,Arch,24.2,2.1,81.7,1
SRV-06627,CachyOS,77.0,13.6,44.6,0
SRV-06628,Fedora,66.0,9.7,78.4,0
SRV-06629,Fedora,37.6,11.9,91.6,0
SRV-06630,Ubuntu,33.4,3.2,37.9,0
SRV-06631,CachyOS,34.2,47.3,42.8,1
SRV-06632,Arch,72.3,43.4,33.1,0
SRV-06633,CachyOS,36.1,33.3,47.0,1
SRV-06634,Ubuntu,,31.3,92.6,1
SRV-06635,Arch,83.9,7.8,94.9,1
SRV-06636,Fedora,18.7,62.6,66.4,1
SRV-06637,CachyOS,65.9,34.1,54.5,0
SRV-06638,Fedora,45.4,30.3,59.4,0
SRV-06639,CachyOS,43.3,16.7,66.9,0
SRV-06640,CachyOS,13.0,2.7,79.2,1
SRV-06641,Ubuntu,3.8,42.3,44.3,0
SRV-06642,,32.2,62.1,68.0,0
SRV-06643,Fedora,64.0,16.4,30.9,1
SRV-06644,Arch,60.9,49.8,38.8,1
SRV-06645,Fedora,60.3,24.0,64.6,0
SRV-06646,Arch,47.3,6.6,54.9,1
SRV-06647,Fedora,51.4,45.5,41.8,1
SRV-06648,Ubuntu,97.7,20.3,43.9,0
SRV-06649,Fedora,22.8,45.1,77.5,1
SRV-06650,Ubuntu,605.4,7.1,82.0,0
SRV-06651,Fedora,NaN,6.0,92.7,1
SRV-06652,Ubuntu,41.8,36.1,41.1,0
SRV-06653,Fedora,849.2,17.9,63.9,1
SRV-06654,Ubuntu,NaN,59.0,48.8,0
SRV-06655,CachyOS,8.9,40.8,NaN,0
SRV-06656,Arch,5.4,44.9,49.2,0
SRV-06657,Ubuntu,50.5,9.2,29.6,1
SRV-06658,Ubuntu,33.5,16.3,89.2,0
SRV-06659,Fedora,30.0,NaN,63.1,0
SRV-06660,Arch,77.8,54.6,NaN,0
SRV-06661,Arch,,48.5,57.9,0
SRV-06662,Arch,19.5,6.7,40.5,1
SRV-06663,CachyOS,85.3,58.8,72.9,0
SRV-06664,CachyOS,75.7,43.2,48.9,1
SRV-06665,CachyOS,,60.9,82.0,1
SRV-06666,CachyOS,44.9,50.0,82.2,0
SRV-06667,CachyOS,84.8,54.2,51.2,0
SRV-06668,Ubuntu,61.7,31.3,35.7,0
SRV-06669,Arch,9.9,51.9,65.4,0
SRV-06670,Fedora,13.1,23.0,34.7,0
SRV-06671,Ubuntu,96.1,55.5,86.9,1
SRV-06672,Arch,67.3,19.9,78.7,1
SRV-06673,Ubuntu,55.0,34.7,50.2,0
SRV-06674,CachyOS,35.1,27.6,61.1,0
SRV-06675,Ubuntu,37.9,12.3,28.8,0
SRV-06676,CachyOS,15.5,19.8,46.5,0
SRV-06677,CachyOS,42.0,58.6,78.3,0
SRV-06678,CachyOS,54.8,54.2,81.8,1
SRV-06679,Ubuntu,40.8,32.8,68.0,0
SRV-06680,Fedora,13.4,44.0,72.2,1
SRV-06681,Ubuntu,16.7,28.8,46.5,0
SRV-06682,Arch,67.4,58.3,280.3,0
SRV-06683,Arch,,27.0,43.0,1
SRV-06684,Arch,8.9,6.9,29.9,0
SRV-06685,Fedora,86.8,59.9,80.9,1
SRV-06686,Arch,56.3,1.3,92.3,1
SRV-06687,Fedora,35.7,44.9,74.0,0
SRV-06688,Ubuntu,19.4,23.0,91.8,1
SRV-06689,Fedora,32.3,48.4,44.0,1
SRV-06690,Arch,58.5,52.6,83.5,0
SRV-06691,CachyOS,42.7,54.7,68.2,1
SRV-06692,CachyOS,70.5,60.3,,0
SRV-06693,Arch,45.8,60.8,60.4,1
SRV-06694,Arch,68.2,3.0,59.6,1
SRV-06695,Ubuntu,24.5,59.2,56.5,1
SRV-06696,Arch,40.7,22.8,55.8,0
SRV-06697,Arch,79.5,7.1,59.6,1
SRV-06698,CachyOS,4.1,18.4,NaN,0
SRV-06699,Fedora,72.9,17.3,55.9,1
SRV-06700,Fedora,83.9,14.7,59.2,1
SRV-06701,Ubuntu,74.9,56.2,45.7,1
SRV-06702,Ubuntu,46.2,54.3,73.1,1
SRV-06703,Ubuntu,45.0,50.8,91.4,0
SRV-06704,CachyOS,9.8,,76.5,1
SRV-06705,Arch,79.9,26.5,90.0,0
SRV-06706,Arch,45.7,62.9,81.8,0
SRV-06707,CachyOS,16.4,5.0,92.1,1
SRV-06708,Arch,26.0,41.1,28.2,0
SRV-06709,Ubuntu,NaN,19.3,39.9,0
SRV-06710,Fedora,95.8,8.8,79.3,1
SRV-06711,Arch,58.7,59.1,51.4,0
SRV-06712,Ubuntu,34.4,53.6,50.9,0
SRV-06713,Ubuntu,24.9,48.5,40.5,1
SRV-06714,Ubuntu,NaN,53.9,29.2,0
SRV-06715,Arch,17.8,16.1,35.7,1
SRV-06716,Ubuntu,5.2,16.8,40.0,1
SRV-06717,Ubuntu,27.4,20.2,34.8,1
SRV-06718,Fedora,61.2,7.8,32.9,1
SRV-06719,Arch,34.0,2.2,79.9,0
SRV-06720,Fedora,16.2,46.3,44.6,1
SRV-06721,Arch,70.1,47.0,28.8,1
SRV-06722,Ubuntu,14.1,15.3,45.4,1
SRV-06723,Arch,52.4,43.6,43.2,0
SRV-06724,CachyOS,16.9,15.4,63.0,0
SRV-06725,Fedora,67.8,17.3,89.0,0
SRV-06726,CachyOS,806.7,32.0,82.1,1
SRV-06727,Fedora,94.0,46.1,59.1,1
SRV-06728,Arch,90.6,16.1,65.4,1
SRV-06729,Ubuntu,22.4,36.2,33.1,1
SRV-06730,Arch,97.9,52.6,54.5,0
SRV-06731,Ubuntu,60.6,47.6,56.3,1
SRV-06732,Arch,49.5,16.1,72.4,1
SRV-06733,Arch,,52.6,59.4,0
SRV-06734,CachyOS,861.1,36.6,94.8,0
SRV-06735,Ubuntu,67.5,50.9,61.0,0
SRV-06736,Fedora,41.3,43.3,64.6,1
SRV-06737,Fedora,28.6,50.7,84.6,0
SRV-06738,Arch,25.1,52.5,59.6,0
SRV-06739,Arch,28.3,29.7,63.0,0
SRV-06740,Fedora,,9.4,31.0,1
SRV-06741,Arch,95.7,9.4,89.0,1
SRV-06742,CachyOS,26.2,8.6,36.1,0
SRV-06743,Ubuntu,69.5,23.1,55.8,1
SRV-06744,,94.5,62.1,42.2,1
SRV-06745,Fedora,14.7,21.8,64.8,1
SRV-06746,Ubuntu,17.0,61.8,86.6,0
SRV-06747,Ubuntu,3.0,45.6,46.5,1
SRV-06748,Fedora,75.0,12.9,42.9,1
SRV-06749,Fedora,54.2,56.5,55.6,0
SRV-06750,Ubuntu,94.9,20.5,30.9,1
SRV-06751,Fedora,60.9,45.0,91.9,1
SRV-06752,Arch,18.4,32.2,50.0,1
SRV-06753,Ubuntu,54.4,53.3,53.3,1
SRV-06754,Arch,10.7,10.5,53.4,0
SRV-06755,CachyOS,43.9,5.4,88.9,0
SRV-06756,CachyOS,871.5,,66.7,1
SRV-06757,Fedora,30.7,47.3,62.2,0
SRV-06758,Ubuntu,56.6,54.5,NaN,1
SRV-06759,Fedora,93.1,6.0,89.5,1
SRV-06760,Fedora,85.6,22.3,NaN,0
SRV-06761,Arch,78.8,38.5,33.6,0
SRV-06762,CachyOS,64.3,61.4,63.1,1
SRV-06763,Fedora,84.5,27.6,51.8,0
SRV-06764,Fedora,49.0,6.0,61.3,1
SRV-06765,Ubuntu,58.2,22.1,37.8,1
SRV-06766,Arch,24.5,2.7,,1
SRV-06767,Fedora,52.4,42.6,93.3,0
SRV-06768,Fedora,54.4,29.2,83.2,0
SRV-06769,CachyOS,26.8,57.4,71.5,1
SRV-06770,Arch,86.1,32.8,54.6,1
SRV-06771,CachyOS,66.5,19.5,54.0,1
SRV-06772,Ubuntu,63.4,34.7,431.0,0
SRV-06773,Arch,73.0,29.4,69.7,0
SRV-06774,Ubuntu,,54.5,94.1,0
SRV-06775,CachyOS,63.0,7.6,54.9,0
SRV-06776,Fedora,73.3,39.9,86.6,0
SRV-06777,Arch,87.7,17.1,80.7,0
SRV-06778,Ubuntu,76.0,52.5,38.4,1
SRV-06779,Ubuntu,13.9,22.8,60.5,0
SRV-06780,Ubuntu,16.9,34.6,93.9,1
SRV-06781,Fedora,525.8,43.3,88.8,1
SRV-06782,Fedora,56.9,18.6,71.2,0
SRV-06783,Ubuntu,21.0,35.2,61.0,0
SRV-06784,Ubuntu,67.6,51.8,80.4,0
SRV-06785,Fedora,55.5,15.2,77.8,0
SRV-06786,Fedora,59.5,44.2,84.3,1
SRV-06787,Fedora,86.8,44.5,70.4,1
SRV-06788,Arch,49.4,27.5,40.8,0
SRV-06789,Ubuntu,87.8,21.7,89.7,1
SRV-06790,Fedora,38.9,21.2,,1
SRV-06791,Arch,34.7,17.7,94.0,0
SRV-06792,Ubuntu,32.8,61.2,47.7,1
SRV-06793,CachyOS,93.0,28.3,31.9,1
SRV-06794,Arch,55.3,5.3,42.8,0
SRV-06795,CachyOS,653.9,51.3,77.0,1
SRV-06796,CachyOS,17.4,5.3,58.2,0
SRV-06797,CachyOS,525.5,52.3,60.7,1
SRV-06798,Arch,44.0,33.9,60.6,0
SRV-06799,CachyOS,93.2,60.4,57.8,1
SRV-06800,Fedora,73.7,19.6,47.2,0
SRV-06801,Fedora,94.0,63.7,28.1,1
SRV-06802,Fedora,8.5,60.6,87.0,1
SRV-06803,Fedora,79.0,38.5,53.5,1
SRV-06804,Arch,18.2,19.4,93.0,1
SRV-06805,Ubuntu,55.1,28.0,28.0,1
SRV-06806,Fedora,80.5,5.7,77.8,1
SRV-06807,CachyOS,14.9,40.7,39.3,0
SRV-06808,Fedora,48.0,12.5,91.1,1
SRV-06809,Arch,93.7,2.7,59.1,0
SRV-06810,Arch,17.8,17.1,55.7,1
SRV-06811,Arch,11.8,32.1,45.9,1
SRV-06812,Ubuntu,76.9,55.3,88.4,0
SRV-06813,CachyOS,55.0,52.0,48.2,1
SRV-06814,Arch,37.2,10.5,55.4,1
SRV-06815,Ubuntu,26.7,14.1,31.2,0
SRV-06816,Arch,83.2,9.9,38.1,0
SRV-06817,CachyOS,59.4,39.5,54.3,0
SRV-06818,Arch,46.7,25.4,80.5,1
SRV-06819,CachyOS,20.9,58.2,83.8,0
SRV-06820,Fedora,33.2,31.6,39.3,0
SRV-06821,Ubuntu,67.0,,56.6,0
SRV-06822,Fedora,23.2,11.0,51.0,1
SRV-06823,Fedora,24.1,55.5,30.8,1
SRV-06824,CachyOS,,2.5,60.9,0
SRV-06825,CachyOS,33.9,43.1,84.8,0
SRV-06826,Arch,68.2,12.2,67.8,0
SRV-06827,CachyOS,,2.1,28.4,0
SRV-06828,Arch,15.8,4.9,73.2,1
SRV-06829,Fedora,51.6,12.7,211.3,0
SRV-06830,CachyOS,90.1,20.4,94.4,1
SRV-06831,Ubuntu,81.2,31.6,67.2,1
SRV-06832,CachyOS,62.5,44.8,52.7,0
SRV-06833,Fedora,35.1,8.3,43.2,1
SRV-06834,Ubuntu,77.6,35.4,44.5,1
SRV-06835,CachyOS,24.1,51.9,92.8,0
SRV-06836,Ubuntu,9.7,22.9,68.0,0
SRV-06837,Ubuntu,89.6,11.3,53.4,0
SRV-06838,Ubuntu,87.0,13.0,80.3,0
SRV-06839,Fedora,47.3,8.2,39.2,0
SRV-06840,CachyOS,28.1,8.1,81.3,1
SRV-06841,CachyOS,34.9,18.3,40.2,0
SRV-06842,Ubuntu,58.6,31.4,37.7,1
SRV-06843,Fedora,3.1,2.8,62.4,1
SRV-06844,CachyOS,9.5,28.8,84.6,1
SRV-06845,Fedora,67.8,47.1,44.3,0
SRV-06846,CachyOS,727.7,11.0,64.8,1
SRV-06847,Ubuntu,NaN,40.3,40.3,0
SRV-06848,Arch,717.1,50.9,83.1,1
SRV-06849,Ubuntu,29.2,61.4,84.0,1
SRV-06850,Ubuntu,11.1,61.2,NaN,0
SRV-06851,CachyOS,8.8,60.3,62.8,1
SRV-06852,CachyOS,59.4,21.4,31.4,1
SRV-06853,Ubuntu,51.3,46.0,69.0,1
SRV-06854,Fedora,61.7,55.4,85.6,0
SRV-06855,Ubuntu,72.6,,51.7,1
SRV-06856,Ubuntu,672.9,51.7,,1
SRV-06857,Arch,96.0,25.4,94.1,1
SRV-06858,CachyOS,757.3,61.4,49.6,0
SRV-06859,Fedora,76.7,35.7,78.8,1
SRV-06860,,48.8,41.8,64.7,0
SRV-06861,Arch,13.2,61.8,75.4,1
SRV-06862,Fedora,15.2,,65.7,0
SRV-06863,Arch,42.4,23.7,83.5,0
SRV-06864,Fedora,73.6,34.6,31.5,1
SRV-06865,Arch,88.1,9.5,52.8,1
SRV-06866,Arch,33.1,54.1,58.5,1
SRV-06867,Fedora,,51.5,55.2,0
SRV-06868,Ubuntu,7.4,34.8,40.5,0
SRV-06869,CachyOS,33.3,48.8,65.1,1
SRV-06870,Ubuntu,23.7,25.1,39.8,1
SRV-06871,Fedora,66.7,,32.6,0
SRV-06872,Fedora,6.8,51.9,68.2,0
SRV-06873,Fedora,82.2,39.5,57.1,0
SRV-06874,Arch,45.0,20.8,473.9,1
SRV-06875,Fedora,660.7,15.9,91.8,0
SRV-06876,Fedora,66.5,40.7,40.6,0
SRV-06877,Ubuntu,85.7,61.7,81.3,1
SRV-06878,Arch,49.0,29.7,326.3,0
SRV-06879,CachyOS,63.3,25.5,NaN,0
SRV-06880,Arch,72.3,40.7,NaN,1
SRV-06881,Ubuntu,656.2,7.0,44.8,0
SRV-06882,Fedora,86.0,30.4,43.4,1
SRV-06883,CachyOS,,,83.3,0
SRV-06884,Fedora,51.9,17.0,32.0,0
SRV-06885,Ubuntu,25.2,9.6,,0
SRV-06886,CachyOS,88.3,,39.9,1
SRV-06887,Arch,10.2,60.7,74.8,1
SRV-06888,CachyOS,35.7,60.5,92.7,0
SRV-06889,CachyOS,20.6,23.7,94.6,1
SRV-06890,CachyOS,9.4,14.0,53.6,1
SRV-06891,Arch,29.9,6.4,58.8,0
SRV-06892,Ubuntu,8.3,61.2,57.5,0
SRV-06893,Fedora,79.9,14.8,70.9,0
SRV-06894,CachyOS,77.1,10.3,,0
SRV-06895,Arch,80.5,40.0,33.0,1
SRV-06896,CachyOS,68.9,36.1,87.9,1
SRV-06897,Arch,5.4,33.8,70.0,1
SRV-06898,CachyOS,62.3,35.5,76.2,1
SRV-06899,Arch,90.3,11.6,67.7,0
SRV-06900,Ubuntu,48.7,32.6,29.2,0
SRV-06901,Ubuntu,51.5,,78.4,0
SRV-06902,Arch,31.7,63.4,60.3,0
SRV-06903,Arch,46.7,35.6,40.9,1
SRV-06904,Fedora,53.5,7.3,70.1,0
SRV-06905,,34.1,34.3,40.7,1
SRV-06906,Ubuntu,24.6,,56.1,0
SRV-06907,Fedora,40.4,18.3,,1
SRV-06908,Ubuntu,23.5,33.1,34.2,0
SRV-06909,Ubuntu,71.9,19.7,52.4,0
SRV-06910,CachyOS,64.9,9.9,62.4,1
SRV-06911,CachyOS,846.4,25.5,44.9,0
SRV-06912,Ubuntu,47.9,57.7,39.1,0
SRV-06913,Fedora,16.2,44.1,41.9,0
SRV-06914,CachyOS,75.3,32.7,52.4,0
SRV-06915,CachyOS,92.7,40.0,87.6,1
SRV-06916,Arch,4.7,19.0,68.1,1
SRV-06917,Ubuntu,94.6,52.6,62.3,1
SRV-06918,Ubuntu,65.6,43.4,92.2,0
SRV-06919,CachyOS,5.9,61.2,63.4,0
SRV-06920,CachyOS,68.8,16.2,76.9,0
SRV-06921,Arch,22.0,12.2,88.3,1
SRV-06922,CachyOS,72.9,37.9,44.0,0
SRV-06923,CachyOS,18.3,59.2,51.5,0
SRV-06924,Arch,9.7,8.4,65.6,1
SRV-06925,Ubuntu,95.9,41.8,87.9,1
SRV-06926,Arch,42.1,40.3,39.3,1
SRV-06927,Ubuntu,56.8,33.7,29.8,0
SRV-06928,Arch,81.4,18.2,263.3,1
SRV-06929,CachyOS,63.4,17.1,69.0,1
SRV-06930,CachyOS,54.6,,42.4,1
SRV-06931,Arch,91.2,5.9,322.3,1
SRV-06932,Ubuntu,80.4,57.4,32.5,1
SRV-06933,Ubuntu,94.9,46.6,90.3,1
SRV-06934,Fedora,39.6,44.7,61.9,0
SRV-06935,Fedora,33.7,32.5,60.2,1
SRV-06936,Arch,94.2,16.6,51.2,0
SRV-06937,Fedora,,17.7,86.5,0
SRV-06938,CachyOS,33.3,18.1,52.9,1
SRV-06939,CachyOS,33.5,38.6,204.9,1
SRV-06940,Arch,40.2,11.1,50.7,0
SRV-06941,Arch,2.6,1.2,48.3,0
SRV-06942,CachyOS,84.9,25.9,86.0,0
SRV-06943,Arch,8.1,45.3,32.0,0
SRV-06944,CachyOS,56.3,44.5,486.2,1
SRV-06945,Arch,88.9,15.8,38.4,0
SRV-06946,Arch,85.7,29.1,35.3,0
SRV-06947,Fedora,22.5,23.4,51.4,0
SRV-06948,Arch,14.7,27.0,82.5,1
SRV-06949,Arch,27.4,18.5,NaN,0
SRV-06950,Fedora,56.8,8.6,310.2,0
SRV-06951,CachyOS,6.6,43.0,80.0,1
SRV-06952,CachyOS,30.8,56.9,47.2,0
SRV-06953,CachyOS,89.7,35.6,79.2,1
SRV-06954,Fedora,76.5,9.6,63.2,0
SRV-06955,Fedora,76.4,12.5,88.8,1
SRV-06956,Fedora,18.1,34.4,43.6,1
SRV-06957,CachyOS,7.1,17.9,86.6,0
SRV-06958,CachyOS,73.3,35.3,94.0,0
SRV-06959,Arch,48.0,27.7,59.8,1
SRV-06960,Ubuntu,92.8,11.0,57.8,0
SRV-06961,Arch,51.0,41.6,84.6,1
SRV-06962,Ubuntu,51.3,19.8,60.2,1
SRV-06963,Fedora,30.0,50.2,72.0,1
SRV-06964,Fedora,4.6,44.1,83.2,1
SRV-06965,Fedora,53.4,22.0,64.1,1
SRV-06966,Ubuntu,76.1,58.7,61.8,1
SRV-06967,Fedora,87.0,60.3,33.8,0
SRV-06968,CachyOS,54.3,32.9,66.7,0
SRV-06969,Arch,49.4,40.2,65.9,0
SRV-06970,Fedora,8.9,28.9,39.7,0
SRV-06971,Arch,93.0,21.2,37.4,1
SRV-06972,CachyOS,64.9,59.0,45.6,1
SRV-06973,CachyOS,17.4,28.9,73.1,1
SRV-06974,Ubuntu,49.8,11.7,60.3,0
SRV-06975,Fedora,30.1,56.9,66.1,0
SRV-06976,CachyOS,NaN,15.7,77.1,1
SRV-06977,Fedora,40.7,2.1,53.1,0
SRV-06978,Arch,43.0,28.8,82.8,0
SRV-06979,Fedora,59.0,14.8,35.5,0
SRV-06980,Arch,12.6,48.2,61.8,1
SRV-06981,Arch,57.9,16.6,81.4,0
SRV-06982,CachyOS,18.7,20.0,85.7,1
SRV-06983,Fedora,52.8,58.8,44.0,0
SRV-06984,Arch,70.0,39.5,72.1,0
SRV-06985,Fedora,61.8,17.2,74.4,1
SRV-06986,Fedora,87.8,61.0,84.8,1
SRV-06987,Arch,51.5,1.8,77.1,1
SRV-06988,Ubuntu,30.5,24.6,49.0,0
SRV-06989,Fedora,,28.3,44.1,1
SRV-06990,Fedora,44.5,55.7,60.5,0
SRV-06991,,30.8,8.7,85.9,1
SRV-06992,CachyOS,49.5,5.7,74.1,0
SRV-06993,CachyOS,96.0,26.1,85.8,0
SRV-06994,Ubuntu,32.0,8.8,39.9,1
SRV-06995,Arch,80.8,22.7,60.1,0
SRV-06996,Fedora,64.1,51.8,53.1,0
SRV-06997,Arch,67.5,48.4,89.6,1
SRV-06998,Fedora,6.0,41.7,44.5,1
SRV-06999,CachyOS,81.5,20.8,70.0,1
SRV-07000,Ubuntu,70.6,12.1,91.9,1
