aficionado_id,ciudad_sede,costo_vuelo_usd,costo_hotel_usd,dias_estadia,presupuesto_excedido
FAN-08248,Miami,488.52,204.6,7,0
FAN-08249,CDMX,1026.92,85349.36,4,0
FAN-08250,Monterrey,2394.29,NaN,14,1
FAN-08251,Miami,2155.03,513.95,8,1
FAN-08252,CDMX,1072.44,756.91,10,0
FAN-08253,Miami,NaN,840.44,12,1
FAN-08254,CDMX,840.07,394.17,4,1
FAN-08255,Miami,1395.45,381.16,11,0
FAN-08256,Monterrey,333.27,482.54,1,1
FAN-08257,CDMX,434.3,125.18,11,0
FAN-08258,Monterrey,620.63,701.27,11,1
FAN-08259,Monterrey,664.86,72989.46,10,0
FAN-08260,Miami,1636.03,731.32,2,1
FAN-08261,CDMX,2209.16,111.03,1,1
FAN-08262,Monterrey,1139.86,867.08,4,1
FAN-08263,Monterrey,947.86,338.12,6,0
FAN-08264,CDMX,2009.42,615.21,14,1
FAN-08265,CDMX,2488.94,830.92,9,1
FAN-08266,Monterrey,1588.7,181.76,10,0
FAN-08267,Miami,687.35,390.66,6,1
FAN-08268,CDMX,455.39,441.08,13,0
FAN-08269,Miami,542.75,NaN,12,1
FAN-08270,Monterrey,1607.48,183.66,9,1
FAN-08271,CDMX,2097.36,621.58,8,1
FAN-08272,Miami,837.47,696.53,1,0
FAN-08273,CDMX,1002.14,784.73,10,0
FAN-08274,CDMX,430.78,133.06,,1
FAN-08275,CDMX,2239.54,399.99,11,0
FAN-08276,CDMX,1777.76,404.71,9,1
FAN-08277,CDMX,800.04,499.09,11,0
FAN-08278,Miami,741.16,89.37,12,0
FAN-08279,Monterrey,1088.13,432.51,13,1
FAN-08280,Monterrey,1393.98,241.87,14,1
FAN-08281,Miami,1047.54,649.06,3,0
FAN-08282,CDMX,507.77,887.37,11,1
FAN-08283,Miami,1449.32,810.95,6,1
FAN-08284,CDMX,2069.54,243.57,6,0
FAN-08285,CDMX,1499.68,724.81,1,0
FAN-08286,Miami,2463.82,238.97,3,1
FAN-08287,Miami,1286.04,261.9,9,0
FAN-08288,CDMX,317.38,274.2,9,0
FAN-08289,Miami,,689.47,2,1
FAN-08290,Miami,1374.44,741.33,4,0
FAN-08291,Miami,NaN,366.79,6,1
FAN-08292,Miami,,473.34,2,1
FAN-08293,CDMX,2431.29,197.95,12,1
FAN-08294,Miami,2180.91,278.13,6,1
FAN-08295,CDMX,1324.45,501.95,3,1
FAN-08296,CDMX,,534.12,6,0
FAN-08297,Miami,1749.73,832.99,12,1
FAN-08298,Miami,250.34,800.15,7,0
FAN-08299,Monterrey,2346.12,728.85,9,0
FAN-08300,CDMX,152.22,822.37,3,0
FAN-08301,Monterrey,874.43,196.67,10,0
FAN-08302,Monterrey,2234.02,318.2,14,1
FAN-08303,Monterrey,1171.9,469.82,14,1
FAN-08304,Miami,2195.37,407.25,9,1
FAN-08305,Miami,1170.07,671.29,8,1
FAN-08306,CDMX,196.46,650.15,3,0
FAN-08307,CDMX,306.97,315.82,10,0
FAN-08308,CDMX,283.82,571.72,5,1
FAN-08309,Monterrey,1436.18,293.95,9,1
FAN-08310,Miami,NaN,457.33,7,1
FAN-08311,Miami,1261.09,578.31,6,1
FAN-08312,Miami,390.05,424.6,11,0
FAN-08313,CDMX,1088.77,141.02,8,1
FAN-08314,Miami,1814.56,561.74,3,0
FAN-08315,CDMX,680.55,390.22,13,1
FAN-08316,Miami,743.46,237.23,7,1
FAN-08317,Miami,211.89,129.17,7,1
FAN-08318,CDMX,483.35,423.87,11,0
FAN-08319,Miami,1273.89,649.91,7,1
FAN-08320,CDMX,1130.06,728.46,8,1
FAN-08321,Miami,408.61,NaN,13,1
FAN-08322,Monterrey,1124.88,314.63,11,1
FAN-08323,CDMX,1010.15,596.38,6,1
FAN-08324,Monterrey,1414.23,732.98,1,1
FAN-08325,Miami,738.71,371.85,13,0
FAN-08326,Miami,NaN,490.76,6,0
FAN-08327,CDMX,1690.7,790.81,6,0
FAN-08328,CDMX,703.18,346.09,13,1
FAN-08329,Monterrey,271.76,412.37,6,1
FAN-08330,CDMX,2306.31,119.55,4,0
FAN-08331,Monterrey,927.23,441.41,,1
FAN-08332,Monterrey,1598.75,318.61,7,0
FAN-08333,Miami,,739.76,2,1
FAN-08334,CDMX,1440.49,429.12,11,0
FAN-08335,CDMX,2336.21,,10,0
FAN-08336,CDMX,1707.44,446.15,7,1
FAN-08337,Miami,1991.25,211.39,10,0
FAN-08338,Miami,1448.2,825.59,4,0
FAN-08339,CDMX,703.47,741.49,13,0
FAN-08340,Monterrey,2192.81,699.85,3,1
FAN-08341,Monterrey,1508.64,538.03,13,1
FAN-08342,Monterrey,1494.59,773.72,3,1
FAN-08343,CDMX,2401.65,81.45,11,1
FAN-08344,CDMX,346.29,376.43,13,1
FAN-08345,Miami,1044.8,279.99,7,0
FAN-08346,Monterrey,2385.23,766.2,9,1
FAN-08347,CDMX,2260.59,389.5,2,0
FAN-08348,Miami,2399.17,88250.2,13,0
FAN-08349,CDMX,1431.72,717.05,5,1
FAN-08350,CDMX,355.03,465.5,3,1
FAN-08351,CDMX,1013.67,411.18,6,1
FAN-08352,Monterrey,1065.27,205.52,7,0
FAN-08353,Miami,604.25,122.77,3,0
FAN-08354,Miami,753.14,97192.71,12,0
FAN-08355,Monterrey,1183.23,287.15,NaN,1
FAN-08356,Miami,1786.88,578.63,12,1
FAN-08357,Monterrey,1855.66,478.09,13,0
FAN-08358,Monterrey,2419.99,643.42,12,1
FAN-08359,Monterrey,1503.39,282.51,10,0
FAN-08360,Monterrey,321.99,402.7,2,0
FAN-08361,CDMX,2139.62,386.97,12,0
FAN-08362,Miami,1334.33,650.16,6,1
FAN-08363,CDMX,1421.99,541.5,4,1
FAN-08364,Miami,2063.3,555.64,2,1
FAN-08365,CDMX,1294.91,713.67,11,0
FAN-08366,CDMX,1852.25,722.92,7,0
FAN-08367,Miami,671.84,676.84,9,1
FAN-08368,Monterrey,451.78,250.36,12,0
FAN-08369,Monterrey,225.2,310.0,11,1
FAN-08370,CDMX,2199.68,411.64,6,1
FAN-08371,CDMX,1658.5,NaN,9,0
FAN-08372,Miami,529.24,59637.68,12,0
FAN-08373,Miami,2136.22,86.34,1,1
FAN-08374,CDMX,1708.61,487.75,12,1
FAN-08375,Monterrey,NaN,204.35,3,0
FAN-08376,Monterrey,2458.16,325.33,13,0
FAN-08377,CDMX,436.4,605.54,6,0
FAN-08378,CDMX,1411.81,112.02,8,0
FAN-08379,CDMX,310.42,88.24,3,1
FAN-08380,CDMX,823.26,195.54,11,1
FAN-08381,Monterrey,505.84,493.26,1,0
FAN-08382,Miami,2304.06,179.83,8,1
FAN-08383,Monterrey,332.9,144.24,8,1
FAN-08384,Miami,2117.79,109.84,7,1
FAN-08385,Miami,716.94,865.35,6,1
FAN-08386,Miami,2212.3,242.78,2,1
FAN-08387,Monterrey,2219.18,565.15,10,1
FAN-08388,Miami,2118.14,335.2,12,1
FAN-08389,Monterrey,1007.91,465.08,4,1
FAN-08390,CDMX,377.71,323.88,14,1
FAN-08391,Monterrey,1772.46,496.2,6,1
FAN-08392,Monterrey,NaN,774.92,2,1
FAN-08393,Monterrey,2470.01,419.54,10,0
FAN-08394,CDMX,2295.15,94.5,10,0
FAN-08395,Miami,2243.54,846.06,7,0
FAN-08396,Miami,885.37,521.09,11,0
FAN-08397,Monterrey,1895.21,72752.58,12,1
FAN-08398,Miami,822.42,809.99,12,0
FAN-08399,CDMX,1725.84,585.59,,0
FAN-08400,CDMX,451.05,556.7,10,0
FAN-08401,Miami,1580.55,,2,0
FAN-08402,Miami,389.42,370.41,8,0
FAN-08403,Monterrey,1262.42,783.03,6,0
FAN-08404,Miami,433.88,495.05,5,1
FAN-08405,Monterrey,1090.72,90.77,8,1
FAN-08406,Miami,2066.93,,12,0
FAN-08407,CDMX,1751.97,614.17,9,0
FAN-08408,Miami,560.52,683.47,11,1
FAN-08409,CDMX,1653.04,338.98,11,1
FAN-08410,CDMX,531.78,282.6,4,1
FAN-08411,Miami,505.22,222.11,5,1
FAN-08412,CDMX,1052.22,755.23,2,0
FAN-08413,Miami,1868.22,264.99,6,0
FAN-08414,CDMX,1924.0,543.53,7,0
FAN-08415,CDMX,1367.09,696.18,10,0
FAN-08416,Miami,1877.98,252.37,10,0
FAN-08417,Miami,1881.27,542.78,1,0
FAN-08418,Monterrey,1457.85,470.24,3,0
FAN-08419,Monterrey,1835.08,537.56,3,1
FAN-08420,Monterrey,2498.26,321.26,10,0
FAN-08421,Monterrey,2233.48,177.73,9,0
FAN-08422,Miami,2090.79,799.33,14,1
FAN-08423,Miami,1564.7,556.01,2,0
FAN-08424,Monterrey,1420.3,824.17,7,1
FAN-08425,Miami,1386.13,899.99,1,0
FAN-08426,Miami,1040.79,426.03,4,0
FAN-08427,Miami,NaN,102.02,2,1
FAN-08428,CDMX,1661.1,341.71,2,0
FAN-08429,CDMX,1344.13,428.5,5,0
FAN-08430,Monterrey,847.73,332.48,3,0
FAN-08431,Miami,2256.12,308.04,14,1
FAN-08432,Monterrey,1104.44,396.45,8,1
FAN-08433,CDMX,884.16,310.73,1,1
FAN-08434,Miami,1362.37,603.75,11,1
FAN-08435,CDMX,2398.88,260.35,14,0
FAN-08436,CDMX,968.18,686.31,14,1
FAN-08437,Monterrey,368.43,178.73,9,1
FAN-08438,CDMX,908.47,159.29,10,1
FAN-08439,CDMX,1396.21,422.87,2,0
FAN-08440,Miami,696.9,739.98,2,1
FAN-08441,CDMX,672.18,727.75,8,0
FAN-08442,Miami,1510.53,733.84,12,1
FAN-08443,CDMX,795.88,100.32,3,0
FAN-08444,CDMX,1097.29,680.71,13,0
FAN-08445,CDMX,951.54,718.61,14,0
FAN-08446,Monterrey,1991.45,176.53,,0
FAN-08447,Monterrey,1404.7,266.29,14,1
FAN-08448,Monterrey,2398.67,322.87,14,1
FAN-08449,Monterrey,643.38,578.9,2,1
FAN-08450,CDMX,1037.8,262.61,12,1
FAN-08451,Miami,296.38,654.14,14,0
FAN-08452,Monterrey,1326.71,,3,0
FAN-08453,CDMX,1833.21,803.81,14,1
FAN-08454,CDMX,1580.58,751.03,7,0
FAN-08455,CDMX,1037.09,419.97,4,1
FAN-08456,CDMX,1501.25,82125.2,5,0
FAN-08457,CDMX,1958.19,387.77,2,1
FAN-08458,Miami,1004.85,517.34,5,0
FAN-08459,Miami,661.18,373.03,11,1
FAN-08460,Monterrey,1402.48,255.68,2,0
FAN-08461,Miami,2113.37,853.79,11,1
FAN-08462,CDMX,584.37,562.38,13,1
FAN-08463,Monterrey,650.36,774.7,14,0
FAN-08464,Miami,1709.31,609.46,7,0
FAN-08465,Miami,628.81,273.76,7,1
FAN-08466,Miami,NaN,252.54,2,1
FAN-08467,Monterrey,217.51,860.89,11,1
FAN-08468,CDMX,2421.3,877.74,NaN,1
FAN-08469,Miami,466.7,432.89,3,0
FAN-08470,Miami,2414.55,823.56,13,1
FAN-08471,CDMX,1950.64,733.46,7,1
FAN-08472,Miami,1376.31,612.81,12,0
FAN-08473,CDMX,1128.23,594.91,2,0
FAN-08474,Miami,2228.61,861.52,,1
FAN-08475,Monterrey,2388.09,212.41,6,0
FAN-08476,CDMX,1136.82,842.93,7,1
FAN-08477,Monterrey,1270.35,197.77,8,0
FAN-08478,Monterrey,2056.74,224.77,13,0
FAN-08479,Monterrey,232.71,675.4,12,1
FAN-08480,Monterrey,197.95,667.56,9,1
FAN-08481,Miami,735.49,838.0,10,0
FAN-08482,Miami,2422.79,750.16,1,1
FAN-08483,CDMX,1332.94,330.9,7,0
FAN-08484,Miami,1312.52,359.37,10,0
FAN-08485,CDMX,2480.43,,1,0
FAN-08486,Monterrey,1095.07,491.67,8,1
FAN-08487,Miami,958.13,222.44,4,0
FAN-08488,Monterrey,658.26,860.32,NaN,1
FAN-08489,Monterrey,569.01,NaN,11,1
FAN-08490,CDMX,457.23,250.9,3,1
FAN-08491,Miami,2162.65,758.02,13,1
FAN-08492,Monterrey,2452.65,308.16,10,1
FAN-08493,Miami,1660.85,896.44,,0
FAN-08494,Monterrey,2161.93,870.85,4,1
FAN-08495,Miami,2413.48,437.65,3,1
FAN-08496,Monterrey,1420.12,101.03,7,0
FAN-08497,Monterrey,916.29,100.56,3,1
FAN-08498,CDMX,NaN,470.51,6,1
FAN-08499,Miami,768.44,466.35,10,0
FAN-08500,Miami,880.2,786.72,1,0
FAN-08501,Monterrey,1663.9,549.09,5,1
FAN-08502,CDMX,2318.41,882.13,4,1
FAN-08503,CDMX,576.38,879.62,3,1
FAN-08504,Miami,1086.02,297.81,10,1
FAN-08505,CDMX,687.41,258.57,11,1
FAN-08506,Monterrey,703.08,392.81,2,1
FAN-08507,Monterrey,381.48,135.39,7,0
FAN-08508,Miami,,219.86,7,0
FAN-08509,CDMX,515.94,211.16,6,1
FAN-08510,CDMX,1487.79,,12,0
FAN-08511,Monterrey,369.79,709.91,11,0
FAN-08512,Monterrey,843.04,588.06,5,1
FAN-08513,CDMX,NaN,169.05,13,1
FAN-08514,Monterrey,1950.04,214.64,6,0
FAN-08515,CDMX,970.87,673.04,11,1
FAN-08516,Miami,2074.96,179.53,9,1
FAN-08517,CDMX,259.28,540.25,1,0
FAN-08518,CDMX,1690.15,213.68,14,1
FAN-08519,Monterrey,812.17,751.83,7,1
FAN-08520,Miami,1254.06,338.78,2,1
FAN-08521,CDMX,2370.5,509.76,5,0
FAN-08522,CDMX,1613.8,315.47,10,1
FAN-08523,Miami,2473.55,173.06,12,1
FAN-08524,CDMX,1761.86,471.84,8,0
FAN-08525,Miami,1805.08,567.95,NaN,1
FAN-08526,Miami,263.64,165.24,6,1
FAN-08527,CDMX,1287.88,671.95,3,0
FAN-08528,Monterrey,2326.05,291.67,14,1
FAN-08529,CDMX,902.82,312.44,4,0
FAN-08530,Miami,2178.21,682.16,5,1
FAN-08531,Miami,2413.04,526.66,9,0
FAN-08532,CDMX,1935.5,197.05,4,1
FAN-08533,Monterrey,719.67,220.73,5,0
FAN-08534,Miami,971.1,119.5,12,1
FAN-08535,CDMX,609.73,872.46,1,1
FAN-08536,CDMX,2112.58,66189.07,14,1
FAN-08537,Miami,305.77,495.98,5,0
FAN-08538,Miami,1587.17,448.47,9,0
FAN-08539,CDMX,1997.52,471.95,5,0
FAN-08540,Monterrey,156.46,892.51,5,1
FAN-08541,CDMX,443.15,563.77,9,1
FAN-08542,Monterrey,369.99,749.88,8,1
FAN-08543,Miami,1768.09,453.8,11,1
FAN-08544,Monterrey,2312.32,,10,1
FAN-08545,CDMX,1793.68,350.59,5,1
FAN-08546,CDMX,2432.11,149.52,5,1
FAN-08547,CDMX,2474.0,113.22,10,1
FAN-08548,Miami,2404.37,671.04,12,1
FAN-08549,CDMX,2483.12,674.41,2,0
FAN-08550,CDMX,1372.48,659.84,14,0
FAN-08551,Miami,2191.48,447.93,2,0
FAN-08552,Miami,1491.76,180.16,14,0
FAN-08553,Monterrey,1973.12,91332.98,4,1
FAN-08554,CDMX,356.06,352.37,10,1
FAN-08555,Miami,2121.83,800.26,7,0
FAN-08556,Miami,1078.93,227.98,6,0
FAN-08557,CDMX,1059.3,142.87,2,1
FAN-08558,CDMX,1076.65,73212.39,11,0
FAN-08559,CDMX,399.58,388.36,7,0
FAN-08560,CDMX,1745.6,324.38,8,0
FAN-08561,Miami,1866.54,112.92,8,0
FAN-08562,Monterrey,2155.1,700.3,6,1
FAN-08563,Monterrey,672.27,852.64,4,0
FAN-08564,CDMX,605.35,NaN,12,1
FAN-08565,CDMX,1424.87,213.0,9,1
FAN-08566,CDMX,722.63,565.41,2,0
FAN-08567,Miami,2058.02,523.13,9,0
FAN-08568,Miami,1435.54,652.12,9,0
FAN-08569,Monterrey,688.98,493.09,,0
FAN-08570,Monterrey,601.64,101.06,12,0
FAN-08571,CDMX,2009.37,209.01,11,1
FAN-08572,Miami,1529.9,752.3,2,1
FAN-08573,CDMX,910.89,181.26,4,1
FAN-08574,Monterrey,1985.92,379.09,13,0
FAN-08575,Monterrey,1596.86,686.19,10,0
FAN-08576,CDMX,1443.31,449.37,9,1
FAN-08577,Miami,1248.25,348.3,5,0
FAN-08578,Monterrey,1864.71,745.7,7,1
FAN-08579,Miami,1591.36,79816.12,10,0
FAN-08580,Monterrey,603.01,448.89,3,1
FAN-08581,Miami,784.91,587.02,8,1
FAN-08582,Miami,390.9,421.71,4,1
FAN-08583,Miami,1015.18,789.14,11,1
FAN-08584,CDMX,462.25,329.57,2,1
FAN-08585,Miami,1844.78,650.19,10,0
FAN-08586,Miami,936.87,890.47,11,0
FAN-08587,CDMX,2467.01,835.11,7,1
FAN-08588,Monterrey,651.72,610.69,5,0
FAN-08589,Miami,1353.36,277.01,6,1
FAN-08590,CDMX,342.55,145.85,5,1
FAN-08591,Miami,981.18,717.1,7,1
FAN-08592,Monterrey,164.29,355.12,10,0
FAN-08593,Miami,729.12,170.88,12,1
FAN-08594,Monterrey,2354.92,92734.49,13,1
FAN-08595,Miami,522.72,737.18,7,0
FAN-08596,CDMX,171.95,704.07,12,1
FAN-08597,Miami,1267.37,472.91,4,1
FAN-08598,Monterrey,944.46,680.18,7,0
FAN-08599,Miami,941.03,551.81,2,1
FAN-08600,Monterrey,948.64,826.69,2,0
FAN-08601,Miami,2173.92,202.75,3,1
FAN-08602,CDMX,1168.18,722.64,9,0
FAN-08603,Monterrey,2492.97,765.81,11,0
FAN-08604,CDMX,1082.2,NaN,3,0
FAN-08605,CDMX,660.68,427.13,4,1
FAN-08606,CDMX,2367.09,393.01,3,1
FAN-08607,CDMX,979.79,300.82,NaN,1
FAN-08608,Monterrey,1936.5,256.54,7,0
FAN-08609,Monterrey,689.59,,,1
FAN-08610,CDMX,1373.33,732.11,3,1
FAN-08611,Miami,1605.81,607.75,9,1
FAN-08612,Monterrey,1800.75,597.07,10,0
FAN-08613,Monterrey,804.72,108.52,1,0
FAN-08614,Monterrey,1950.36,704.03,7,1
FAN-08615,CDMX,703.87,593.71,9,0
FAN-08616,CDMX,394.43,158.9,1,1
FAN-08617,Monterrey,758.9,164.39,1,1
FAN-08618,Monterrey,1179.39,641.13,9,1
FAN-08619,Miami,1451.32,289.33,12,0
FAN-08620,CDMX,476.79,586.93,2,1
FAN-08621,Miami,338.33,698.14,6,0
FAN-08622,Monterrey,1691.43,657.13,14,1
FAN-08623,Miami,2124.59,562.32,8,1
FAN-08624,Monterrey,1763.93,287.01,4,0
FAN-08625,Monterrey,1023.79,533.94,8,0
FAN-08626,Miami,2244.19,251.46,4,0
FAN-08627,Miami,2273.4,326.5,8,1
FAN-08628,CDMX,NaN,602.9,6,1
FAN-08629,CDMX,843.37,252.93,6,1
FAN-08630,CDMX,2322.06,,11,0
FAN-08631,Miami,901.19,665.09,6,1
FAN-08632,Miami,1096.13,540.62,12,0
FAN-08633,Monterrey,2200.24,835.63,6,1
FAN-08634,CDMX,NaN,142.65,14,1
FAN-08635,CDMX,1929.28,426.99,10,1
FAN-08636,Miami,2462.32,260.96,10,1
FAN-08637,CDMX,400.82,NaN,14,0
FAN-08638,Monterrey,334.92,258.04,11,0
FAN-08639,CDMX,268.18,741.6,6,1
FAN-08640,Miami,756.13,327.76,3,0
FAN-08641,CDMX,1361.52,227.29,12,1
FAN-08642,CDMX,2199.05,789.04,3,1
FAN-08643,Miami,,678.6,13,1
FAN-08644,Miami,2138.54,664.7,2,0
FAN-08645,CDMX,408.13,135.71,14,0
FAN-08646,Miami,1992.11,703.43,8,0
FAN-08647,Miami,2050.7,302.46,9,0
FAN-08648,Miami,1990.77,281.67,,1
FAN-08649,CDMX,1171.5,444.51,1,0
FAN-08650,CDMX,1334.86,490.5,9,1
FAN-08651,CDMX,1462.37,308.38,11,1
FAN-08652,Monterrey,394.99,,3,1
FAN-08653,Monterrey,1290.0,219.48,13,0
FAN-08654,Monterrey,1134.53,748.12,5,0
FAN-08655,Miami,,286.05,3,1
FAN-08656,Monterrey,871.69,764.61,5,1
FAN-08657,CDMX,1058.28,224.95,6,0
FAN-08658,Monterrey,1649.84,452.25,9,1
FAN-08659,CDMX,1841.44,249.62,11,0
FAN-08660,Miami,2125.03,275.95,5,1
FAN-08661,Miami,245.6,517.45,7,1
FAN-08662,Monterrey,672.79,850.34,7,1
FAN-08663,Miami,174.69,374.09,6,0
FAN-08664,CDMX,2415.09,622.81,10,1
FAN-08665,CDMX,1868.15,674.25,NaN,0
FAN-08666,CDMX,564.18,559.5,11,0
FAN-08667,Miami,2467.64,276.29,9,0
FAN-08668,Miami,1197.1,414.49,5,1
FAN-08669,Miami,643.25,311.67,13,1
FAN-08670,Monterrey,1043.13,,,1
FAN-08671,Miami,2245.91,552.14,6,1
FAN-08672,Monterrey,1299.49,478.91,9,0
FAN-08673,Miami,1746.35,433.56,9,1
FAN-08674,Miami,1066.1,108.12,5,0
FAN-08675,Miami,1075.31,452.25,NaN,1
FAN-08676,CDMX,608.24,502.0,5,1
FAN-08677,Miami,1800.59,,6,1
FAN-08678,Monterrey,1521.21,526.58,14,1
FAN-08679,Monterrey,1968.91,338.56,3,0
FAN-08680,CDMX,1971.47,608.05,NaN,0
FAN-08681,Miami,228.98,74835.98,4,0
FAN-08682,Monterrey,1731.12,560.67,3,1
FAN-08683,CDMX,1509.04,828.6,8,0
FAN-08684,Miami,1939.35,671.22,14,1
FAN-08685,Miami,1843.93,896.63,4,0
FAN-08686,Monterrey,1145.49,634.91,9,0
FAN-08687,Monterrey,411.04,303.37,2,1
FAN-08688,Miami,NaN,807.22,6,1
FAN-08689,Miami,479.68,439.58,2,1
FAN-08690,Monterrey,2492.6,695.41,10,0
FAN-08691,CDMX,1596.13,726.98,13,0
FAN-08692,CDMX,1188.95,569.19,2,1
FAN-08693,CDMX,,199.09,6,1
FAN-08694,Monterrey,574.46,441.75,6,0
FAN-08695,Miami,1647.48,396.11,8,1
FAN-08696,Miami,2311.06,,6,0
FAN-08697,Monterrey,1954.1,406.85,4,1
FAN-08698,Monterrey,1441.08,390.93,11,0
FAN-08699,Miami,1974.47,256.53,14,0
FAN-08700,CDMX,994.23,474.49,5,0
FAN-08701,CDMX,2373.18,844.56,6,1
FAN-08702,Miami,1856.65,200.25,9,1
FAN-08703,Monterrey,1418.54,NaN,2,0
FAN-08704,Miami,2239.71,634.77,2,0
FAN-08705,CDMX,1246.65,450.7,8,1
FAN-08706,CDMX,349.91,407.28,14,0
FAN-08707,Monterrey,284.21,323.31,14,1
FAN-08708,CDMX,1154.49,600.08,5,1
FAN-08709,Miami,918.05,871.44,12,0
FAN-08710,Monterrey,1529.62,248.77,5,0
FAN-08711,Miami,247.35,509.99,13,1
FAN-08712,Monterrey,179.5,86.76,2,1
FAN-08713,CDMX,1178.66,324.44,4,0
FAN-08714,CDMX,425.42,168.45,10,0
FAN-08715,Monterrey,1729.97,710.29,14,0
FAN-08716,CDMX,,737.47,14,1
FAN-08717,Monterrey,194.32,509.92,11,0
FAN-08718,Monterrey,783.38,378.85,8,1
FAN-08719,CDMX,2203.85,640.21,7,0
FAN-08720,CDMX,2252.42,573.9,14,1
FAN-08721,Miami,1797.51,111.03,5,0
FAN-08722,Monterrey,2288.87,66407.0,8,1
FAN-08723,Miami,1078.78,278.87,2,1
FAN-08724,CDMX,2106.29,707.04,1,1
FAN-08725,Miami,815.38,591.95,5,1
FAN-08726,Miami,2394.94,543.96,6,1
FAN-08727,Miami,842.81,290.86,9,0
FAN-08728,CDMX,713.15,696.9,10,0
FAN-08729,Miami,1629.31,741.83,2,1
FAN-08730,Miami,323.89,895.83,12,1
FAN-08731,Miami,,747.09,5,1
FAN-08732,Monterrey,972.01,184.76,11,1
FAN-08733,Miami,1457.79,611.68,3,1
FAN-08734,Monterrey,289.47,230.61,1,1
FAN-08735,Miami,679.13,615.53,11,0
FAN-08736,Miami,1650.21,341.84,6,0
FAN-08737,CDMX,1047.22,161.96,11,0
FAN-08738,Miami,783.52,172.35,10,0
FAN-08739,CDMX,365.47,644.18,3,0
FAN-08740,Monterrey,156.08,352.7,4,1
FAN-08741,Monterrey,1293.51,651.4,14,0
FAN-08742,Monterrey,2371.6,449.19,13,0
FAN-08743,Miami,1277.86,285.52,12,0
FAN-08744,Miami,2209.94,633.29,4,0
FAN-08745,Monterrey,2359.31,736.54,3,1
FAN-08746,CDMX,1829.32,233.67,13,1
FAN-08747,CDMX,325.19,657.15,7,0
FAN-08748,CDMX,1631.26,881.36,7,1
FAN-08749,Miami,NaN,593.43,2,0
FAN-08750,CDMX,1004.7,615.87,3,1
FAN-08751,CDMX,2063.38,293.76,14,0
FAN-08752,Miami,2005.44,371.28,10,0
FAN-08753,Monterrey,,314.83,13,0
FAN-08754,Monterrey,NaN,153.81,2,1
FAN-08755,Miami,1544.25,833.27,4,0
FAN-08756,Miami,1898.35,288.22,12,1
FAN-08757,CDMX,1306.11,298.19,13,0
FAN-08758,Miami,1566.58,578.46,10,0
FAN-08759,Miami,2438.31,229.26,10,1
FAN-08760,Monterrey,803.41,,8,0
FAN-08761,CDMX,1815.66,769.76,3,0
FAN-08762,Miami,252.58,69902.96,4,1
FAN-08763,Miami,1071.15,567.06,1,1
FAN-08764,Monterrey,1686.47,85061.89,10,0
FAN-08765,CDMX,2036.41,387.35,14,1
FAN-08766,Miami,2306.22,249.14,11,0
FAN-08767,CDMX,1552.53,879.44,6,1
FAN-08768,Miami,548.74,388.01,11,1
FAN-08769,CDMX,2144.82,384.84,5,1
FAN-08770,Miami,NaN,188.96,13,1
FAN-08771,CDMX,885.29,181.57,5,0
FAN-08772,CDMX,2198.37,94060.8,1,0
FAN-08773,Miami,1503.39,346.08,12,1
FAN-08774,Monterrey,1435.64,806.29,8,1
FAN-08775,Monterrey,868.23,810.32,11,1
FAN-08776,Miami,205.92,NaN,2,0
FAN-08777,Monterrey,1338.29,708.72,1,0
FAN-08778,CDMX,798.42,683.82,11,0
FAN-08779,CDMX,2184.59,186.54,9,0
FAN-08780,Miami,572.14,194.22,12,0
FAN-08781,CDMX,1818.82,201.1,5,0
FAN-08782,CDMX,881.28,56750.12,12,1
FAN-08783,Monterrey,2066.84,229.24,11,0
FAN-08784,Monterrey,823.5,887.27,12,0
FAN-08785,Miami,NaN,620.51,10,1
FAN-08786,Miami,1480.87,69009.76,4,1
FAN-08787,Monterrey,,169.11,4,1
FAN-08788,Monterrey,893.51,672.21,11,0
FAN-08789,Miami,2412.84,741.77,NaN,1
FAN-08790,CDMX,1039.21,143.7,4,1
FAN-08791,Miami,1040.1,797.04,13,1
FAN-08792,Monterrey,1830.25,506.18,10,0
FAN-08793,Monterrey,1137.76,248.64,9,1
FAN-08794,CDMX,1821.02,489.28,3,0
FAN-08795,CDMX,2131.03,345.56,10,1
FAN-08796,CDMX,1298.93,591.18,13,1
FAN-08797,Miami,458.97,195.17,7,0
FAN-08798,Miami,185.79,558.78,11,0
FAN-08799,CDMX,1280.62,233.77,6,1
FAN-08800,CDMX,2128.82,208.96,6,1
FAN-08801,Monterrey,1888.78,539.79,8,0
FAN-08802,CDMX,1425.36,595.26,1,1
FAN-08803,Miami,1536.88,567.97,8,0
FAN-08804,Miami,433.02,430.67,6,1
FAN-08805,Miami,2343.48,286.75,3,1
FAN-08806,CDMX,2219.54,485.39,2,1
FAN-08807,Miami,1517.09,886.57,13,0
FAN-08808,Monterrey,167.87,681.3,8,1
FAN-08809,Miami,664.9,599.61,9,1
FAN-08810,Monterrey,2014.21,311.9,8,1
FAN-08811,CDMX,2029.09,857.16,6,0
FAN-08812,Monterrey,288.6,418.02,NaN,1
FAN-08813,CDMX,2485.8,647.89,4,1
FAN-08814,Monterrey,785.68,143.4,2,0
FAN-08815,CDMX,371.75,597.62,6,0
FAN-08816,CDMX,342.83,NaN,4,0
FAN-08817,Monterrey,2147.92,170.86,6,0
